154,271,348,338,477
6,12,29,24,53
4,2,81,27,2
1556,1554,2675,2082,3389
8,2,9,7,11
14050,146076,11685,9472,206618
135,148,12430,10643,286
4,7,907,773,10
7502,3636,5825,5711,11112
5,13,17,12,5
0,0,21,15,1
40,299,78,59,361
138,1237,29,20,2338
4,17,127,118,38
83,676,70,34,918
1244,8296,1258,732,15137
14,22,88,66,95
1790,4609,13108,10087,8271
4262,7691,9033,6583,16105
2461,2684,5637,4973,6950
1,7,163,257,21
4793,3052,17613,15964,8869
4,5,12,19,8
9269,9523,12828,11987,26969
20656,19392,26061,12264,22439
126,61,687,928,350
1462,1385,5660,5251,3265
8,14,563,415,9
199,75,38,36,172
50,155,947,1377,149
34,29,138,103,141
1838,2391,4493,3439,6425
957,574,1774,2100,1671
9,13,3,7,27
119,85,429,343,134
163,186,53,63,443
14701,15217,29710,24041,37362
135,119,139,119,208
66,16,198,220,18
22,10,7670,8608,55
258,318,586,615,694
3026,1642,624,486,3522
1663,364,173,109,731
284,237,1702,1430,788
20,21,260,130,74
366,272,1530,1635,579
1657,1337,4717,4312,1159
5,8,17,9,15
196,1911,23,13,2245
1866,3225,2856,2794,6307
49,175,1022,969,145
1062,1516,1352,1324,2915
1439,18887,229,194,32082
3282,4451,6660,5755,10635
788,1155,1856,1934,2512
813,1060,1877,2100,2164
7873,6664,12173,9875,16171
573,1459,558,505,2618
183,188,455,330,440
12434,8939,2891,2483,23183
1,7,40,34,5
1271,792,6430,4725,2334
1493,1117,2963,3568,3085
222,110,476,434,308
557,844,1017,890,2077
3687,5897,9434,7331,12951
300,2123,32,35,3560
192,387,325,366,419
165,248,224,215,449
2221,2715,1742,1315,5990
98,258,462,385,432
615,401,2040,1486,883
45,17,81,89,65
265,118,18,19,446
9348,5425,40242,35540,26455
1803,2461,4286,3837,5724
10,66,102,74,129
669,1541,2321,2115,3482
331,334,1450,1292,960
220,477,797,700,720
4495,5635,5874,3329,9715
3053,3346,6325,5203,7800
30,16,34,28,37
745,1069,3160,2365,2378
3244,891,914,1026,3628
2433,1972,3696,3352,5259
905,941,1745,1393,2413
40,9,16,22,56
1,0,32,23,0
1385,2364,7839,5671,3988
198,1368,440,350,2003
479,2471,500,345,3342
71,8,3,0,21
27,29,1514,595,53
1,1,23,20,6
341,568,219,157,906
2059,2677,4353,3699,6550
5733,3325,15581,11351,9578
4299,3793,6447,5855,8822
332,250,339,462,549
222,321,1900,1375,791
47,63,85,97,330
29,58,614,406,69
2645,3192,5902,5368,6475
6436,4118,3649,3333,16173
45,32,37,53,116
1820,2800,227,270,5189
2361,2649,6037,4066,6241
248,165,6382,6211,412
518,486,774,477,809
54,31,96,42,62
1000,2019,1823,2084,3765
1657,1910,2480,2344,4094
7,31,32,43,49
4445,5697,16002,16230,11269
646,554,1713,1873,1393
917,311,2763,2414,721
2204,2979,3817,3410,6954
969,1251,2512,1715,2863
432,722,1004,933,1379
10,22,49,21,50
2548,2173,4807,3912,5339
2,0,53,32,7
5,7,151,182,9
1013,866,1846,1713,2314
32,18,53,33,58
21,11,53,28,18
249,321,1056,672,711
22902,31793,65420,51613,66171
33,8,7,3,10
444,366,96,83,886
1329,2356,1247,1473,4186
0,12,100,41,11
0,52,249,158,49
4054,3508,3541,3233,8243
224,137,4824,5062,463
1366,2137,1645,1704,3793
281,383,609,432,601
5606,5127,11933,10466,13787
52,111,86,62,263
6758,7131,32985,26096,26532
7,3,71,93,25
1067,957,2473,1970,3454
420,987,4428,4657,2983
2978,3456,4369,3863,6258
4726,5148,867,568,10332
2157,2808,3484,3555,5997
3318,3332,4010,3033,7577
656,790,4099,3796,1689
320,488,1962,1847,933
1222,1144,1647,1413,2460
840,1755,2323,1923,3814
2449,1196,1964,1881,2599
196,266,822,560,670
110,463,353,284,632
979,910,1609,1367,2428
407,298,814,683,697
2168,3241,5806,3862,6938
294,434,417,386,684
261,531,914,636,942
2840,6628,7537,6934,14136
1,15,42,39,21
10,20,231,259,59
5373,6987,10308,8288,16668
8651,15011,20181,17140,27832
476,889,2252,2071,2216
4846,3786,4685,4143,9573
33533,8858,13183,17442,21837
4334,4963,3221,2390,7928
930,1923,3084,2328,3882
151,915,107,124,1339
833,1858,546,526,3321
23,84,6,6,141
68,394,10,15,485
101,242,69,89,400
189,478,535,428,952
89,239,181,173,387
2464,4158,6607,5255,7979
324,1152,1715,1401,2087
5,15,26,15,23
694,1233,1286,1164,2282
2702,2599,2473,2136,5015
562,1322,2985,2539,1953
1096,2196,2007,1827,3980
34,34,18,18,37
11,10,17,36,17
3653,4980,4925,4648,9339
16,20,51,73,35
804,684,847,635,1491
101,147,91,106,307
14,25,10,10,34
8,13,20,12,38
6663,9614,12927,9696,19268
263,298,395,414,592
251,134,502,376,539
374,471,384,301,656
2929,5822,2930,3407,10609
358,705,317,324,1127
5837,5794,4581,4716,12165
6487,6801,8924,7094,16429
380,666,939,850,1368
13,21,20,27,48
481,221,3070,2765,1073
48,11,5,10,75
3663,3799,821,640,8378
1166,1079,5082,3809,2810
1011,1041,2178,1724,2530
24,24,5,6,44
4744,5692,237,220,10974
577,410,1271,888,1088
463,454,886,697,1174
839,979,3239,2630,2313
540,1212,1102,868,1951
339,499,1560,1796,1031
5,9,25,33,64
366,574,279,337,952
173,242,383,414,516
949,1842,3022,2835,3586
178,78,219,211,165
478,682,1327,1116,1662
0,3,60,53,2
155,98,359,342,271
191,367,2020,1702,652
1049,1204,642,430,2361
413,885,1501,1872,1835
385,309,479,620,116
22,76,13,22,106
776,1084,1330,1092,2328
19,56,717,429,131
3140,5383,7603,6042,11281
505,1189,1620,1372,2025
6325,3196,3461,3241,8852
6992,8639,12191,10791,16798
19,16,14,6,23
82,108,141,15,14
1338,2085,5762,3992,4075
850,739,1921,1635,2534
3068,2935,4736,3645,5965
8,7,20,17,34
2320,3401,6144,4803,6402
1591,1457,2474,1769,2845
3141,1592,7369,4536,4635
1749,1054,7132,5205,2052
987,1182,1426,1274,2494
19,4,33,34,20
1027,1405,3013,3000,3167
399,544,1076,865,920
10173,14869,45426,40095,34010
66,97,158,200,93
6,9,16,26,7
2182,2306,3008,1728,3566
484,451,778,486,920
504,607,1470,946,1218
2384,2289,2515,2086,4498
20459,12013,15699,12487,26509
567,512,1350,1220,1063
3931,5229,7391,6390,10151
4900,3424,4378,3457,9375
19,44,106,89,81
1055,1737,5543,5594,3384
767,897,2142,1934,2579
282,388,1091,800,895
16279,20123,25276,24614,43738
2493,2975,3570,3137,6195
36983,36732,14843,14204,48234
28100,26070,4376,3894,30858
9,4,4,3,13
1787,1739,2953,2257,3982
288,218,114,136,397
33,24,92,85,86
1663,2077,3062,2219,4466
143,62,93,92,180
226,425,1486,1249,884
1519,5141,3089,3388,8314
9,14,15,12,17
2393,2513,4055,3850,7236
612,742,1355,1262,1700
922,904,2073,1573,1661
216,286,517,390,770
174,304,220,188,540
1798,2129,2052,1653,3743
641,810,1020,885,1794
52,70,629,433,165
1,9,37,31,10
105,194,390,303,418
411,830,500,440,1467
275,888,1284,947,1254
4,14,79,54,41
556,1019,802,801,1918
4080,6767,2423,2065,11688
13614,13133,6683,4670,32708
23,10,4,2,20
4148,4809,7372,7153,7989
831,990,1803,1344,2596
606,760,2174,1807,1399
16,25,23,37,39
16325,13282,26829,22146,33454
184,96,447,606,416
5,2,65,113,21
12,227,12,7,530
2,23,2,1,30
765,948,2018,1490,1912
185,121,30,23,342
2659,4418,3351,2903,8591
391,501,1249,910,1012
1045,1231,1139,865,1919
10,22,264,153,36
0,7,69,69,10
410,1190,849,752,1757
343,772,940,802,1204
2866,5144,4785,4357,9141
387,751,1206,1139,2277
912,1381,1569,1118,2490
384,341,716,836,844
369,707,610,633,1444
169,381,480,397,698
129,221,220,167,314
45,76,187,143,216
3706,7205,12556,11348,14533
477,602,824,900,1470
0,3,56,53,12
1,7,132,157,25
1934,3025,3475,2383,5568
2410,6109,7081,5937,12435
4,5,1,8,23
852,1231,958,655,2838
64,223,49,25,468
4523,6383,4964,4050,12508
1566,2836,3183,3120,5778
2110,1933,3701,3589,4671
9826,10199,12447,10638,25418
3905,6288,8586,10851,12243
1565,3185,980,849,5449
172,550,207,145,1106
1,3,33,31,13
55,18,36,63,74
303,251,254,441,420
18087,9697,25057,21858,25781
2695,2202,4728,4109,3928
43,42,175,96,132
950,1023,2099,1599,2334
9,10,15,28,17
3866,3465,4574,3744,6752
4883,4905,10290,10691,11523
449,792,1245,1090,1355
360,555,426,487,1276
167,206,315,243,385
816,1687,2446,2049,3032
25,49,39,43,85
900,1073,1885,1943,2380
8318,8299,21732,16969,18413
22,17,102,90,81
1168,1572,1839,1770,3462
157,108,335,405,142
3032,5415,5808,4256,8419
471,636,539,433,1045
9,3,17,16,35
177,447,1136,786,700
610,776,1987,2054,2080
8021,13125,16423,12884,26824
786,1430,1005,830,2517
53,107,229,270,192
1450,1540,2125,1879,2997
13,16,47,43,50
3640,4593,13772,12297,11444
659,955,1140,936,2135
4322,5180,9726,9582,14689
226726,181311,140055,120825,542220
2968,1351,572,557,2907
2544,3001,4772,1846,2829
817,217,53,23,295
388,371,3994,2835,878
39687,27937,45297,44175,90200
14,9,15,21,26
27,34,70,88,45
3234,1449,4132,3863,4986
5953,1895,3886,3770,8367
10418,3266,10074,11119,14877
819,546,2560,2547,2022
741,1746,2684,1560,2718
36,26,26,32,115
447,393,575,577,954
308,4547,162,149,9155
11,205,7,18,313
12,20,20,23,46
419,994,1288,1216,2199
3318,3577,5607,5188,8305
198,530,452,410,826
75,120,309,286,283
716,1295,717,705,2615
186,588,992,646,1080
21152,34271,41349,35389,68304
2,3,24,28,16
3467,2841,2194,1725,5893
18,11,11,16,29
3,2,41,37,13
2385,3062,19605,16351,7302
1507,3332,7237,6815,5806
3313,5449,9328,7332,10018
4,5,14,18,8
935,766,2979,3095,2940
3,19,0,1,15
498,6134,76,76,9932
1,2,14,8,18
4,0,9,17,15
12,18,16,24,14
6,5,4,7,19
372,581,1257,1069,1343
4628,2754,3310,2396,8468
2873,2270,3382,2790,5832
3064,3273,4943,4865,9551
19,67,83,69,167
1442,3334,418,542,4343
66,87,393,295,218
2277,2902,4987,4762,6935
9,7,16,21,28
193,368,415,406,550
1004,564,2962,2438,2407
1482,911,7106,5080,2610
161,252,751,720,493
5331,4574,10954,10097,11285
97,156,341,193,210
895,1682,106,106,2733
3712,3910,3486,2252,7015
31,297,827,1060,443
695,111,1056,872,334
3607,2003,1702,1344,4436
384,110,2250,2192,298
1215,1747,1336,1262,3231
186,244,201,147,477
55,56,170,105,120
428,474,1012,1305,958
318,505,195,252,1005
8,2,9,9,2
29502,51168,10660,8005,92420
10,69,1782,414,53
8,129,1241,251,216
13,2,3,0,12
14833,13966,21321,17661,21724
674,188,366,315,1007
367,619,1272,910,1218
926,902,1232,767,2127
5344,14149,7044,5580,25152
20,26,5000,2717,71
7384,3346,6931,5402,7151
17,5,3,3,6
1625,1871,3397,1882,3578
6,10,1102,967,34
410,440,688,590,785
463,562,972,719,1128
20,12,119,170,19
9,125,502,458,115
9320,8631,12586,10456,26024
106,123,279,199,247
475,535,36,36,993
252,348,440,393,938
18,17,425,399,547
2010,965,7368,9036,2334
217,389,496,418,733
6060,3218,313,261,11449
40,75,124,78,105
2071,1365,3389,3019,2907
10,6,5,8,4
2667,2340,13640,11971,5761
7,6,11,5,7
962,289,4675,2768,670
1904,1979,3998,3230,4696
1036,783,1283,891,1534
510,619,510,435,1372
181,303,600,444,585
2875,808,84,98,6030
23,23,7,2,64
693,873,242,255,2088
766,942,1586,1401,1806
2457,5100,6063,5508,11139
18,21,13,4,53
17,36,2,2,58
868,1281,2187,1663,2808
3039,7502,5116,3299,14771
54,155,29,23,333
7,23,0,3,6
277,518,1109,887,982
75,163,99,81,238
3,0,29,23,1
11,10,17,20,18
2503,1976,5324,4133,4358
3415,5109,5546,4055,11043
1693,1503,4093,3225,4335
654,639,1077,622,1321
2054,15630,197,209,20433
2287,2509,5601,5067,5190
0,25,6,3,41
67,89,144,9,12
676,216,235,177,651
6,0,11,18,4
1038,176,5748,5099,1063
1363,1406,1446,1131,3193
12,1,16,36,20
492,987,918,767,1715
1675,12213,1960,1612,26309
26,63,37,41,85
506,890,1385,1227,1971
267,471,171,89,848
2666,3656,5447,3665,7730
2708,3399,8250,5911,7357
37,68,40,36,106
7,18,18,11,25
21,4,18,17,32
387,22,26,12,77
44,47,65,22,95
639,498,663,477,822
583,439,295767,379585,2094
521,231,841,626,530
18,5,119,126,64
21740,2439,1925,2043,13078
272,74,721,515,168
11,13,21,17,28
21,8,12,2,16
21,8,7,6,11
337,126,78,66,223
79,63,12,4,119
167,136,685,619,302
104,90,805,366,192
268,269,872,629,585
27,18,313,473,29
436,388,967,995,1210
28,25,36,15,53
202,214,632,538,462
69,70,24,71,28
7976,14929,27008,20082,32385
23,29,29,37,54
4234,4161,8737,6429,12243
522,321,422,462,876
2164,2330,4121,3527,5751
10,68,2,2,126
1723,4957,3665,3336,10252
192,352,3270,1818,683
4,32,10,7,42
570,710,241,217,1428
3917,8263,4715,3801,16391
85,142,1654,1030,307
15,173,8,3,364
9,45,102,87,54
65,137,289,233,219
0,1,64,82,1
341,304,1395,1330,797
3570,1217,5540,6496,4602
1050,871,2181,1709,2691
418,363,937,761,831
299,401,2420,1524,877
1390,1305,3735,2655,6015
304,140,13328,16686,956
1566,1780,5178,4658,3804
310,460,638,549,957
1953,512,9450,9411,2918
5,0,47,39,11
174,148,435,270,490
787,1236,549,334,1813
63,37,12,11,148
12764,23310,20587,16210,49287
581,342,33,28,1128
457,688,1366,790,1044
384,362,224,168,817
621,591,584,682,1288
8,3,5,17,9
151,118,1529,923,303
204,96,78,56,194
2918,985,1188,738,1480
2019,3320,6576,4950,10432
255,591,1752,1345,922
239,433,937,709,1112
569,696,1369,862,1492
1714,2131,2265,1764,3895
971,852,1312,956,2603
7,3,13,10,16
94,69,52,46,192
10,10,5,1,28
189,583,601,465,1045
3105,3059,9685,5805,9126
266,1476,1694,706,2100
305,434,2850,3159,914
2022,3288,2797,2515,6300
13,11,42,42,33
4,53,2,6,59
1176,1795,812,601,3028
62,377,68,116,397
1317,1714,220,223,3044
7,5,3,4,21
371,1131,860,638,1911
5,17,22,10,29
1,0,70,101,2
1199,5431,1374,1246,10538
971,1294,1268,1126,2076
20,45,18,17,36
175,732,528,421,1450
461,973,1059,956,1812
142,151,206,172,267
1588,1381,931,857,4651
12,1,5,0,16
1466,1783,2027,1560,4784
2100,2021,3595,2669,5108
473,434,554,442,864
214,276,327,169,553
19,13,0,1,19
190,48,25,13,186
1696,5519,7776,7101,11501
31,13,85,81,22
33768,8505,4775,3955,55048
609,187,241,220,502
1254,2336,3758,3306,5606
2937,3033,4143,3592,7516
1503,1457,2110,1425,3004
411,117,2268,1492,395
552,867,1015,803,1788
600,2292,1640,1937,4940
4326,5042,4666,3943,8786
213,249,456,556,522
2125,2349,2532,2894,5301
37,72,367,244,60
642,1295,1622,1686,2764
134,15,6,5,60
295,303,465,395,577
358,571,876,616,1118
1127,847,955,974,1685
422,380,1408,978,860
6419,7503,8734,6949,16984
604,617,1076,1080,1508
177,272,131,159,574
4144,4878,7148,6574,9662
4379,3629,11051,9996,11700
3053,2493,13367,11782,9525
0,0,13,29,0
3078,5024,5666,5699,8877
949,557,478,414,1001
18731,10418,12523,10685,27648
4307,1947,3509,2791,5319
122,120,217,162,240
403,1177,2968,2730,2203
11,41,32,25,69
204,204,603,489,467
2667,3782,7960,6975,9484
417,357,1163,892,781
220,157,593,589,514
29,30,188,155,70
3335,1920,6009,5579,7270
238,229,1818,1571,690
126,93,530,376,330
2476,4224,3637,3646,8654
291,325,527,541,948
534,464,848,844,1105
1200,1271,698,546,2293
1206,1720,2345,2264,4224
389,615,1637,1244,1516
339,296,1035,659,650
145,438,621,337,518
2705,2844,5283,4115,6352
10,68,219,231,106
23,115,111,75,270
3175,4604,14408,16382,11461
200,695,792,719,1583
71,357,23,23,385
7876,10148,9710,7400,19866
184,239,67036,70730,600
3139,4114,8985,6868,9805
49,36,85,66,78
1472,1271,5251,4340,3089
48,76,36,60,152
2164,1797,4372,3179,2828
3,0,40,43,3
16,11,7426,6435,37
2031,2662,3463,2733,5563
3648,2002,4385,4011,5447
1473,1510,2819,2974,3480
1958,1821,3977,3347,4976
613,79,159,87,59
135,29,14,8,58
21280,5488,11070,8429,8959
224,392,792,535,635
3302,2332,7463,4315,5572
479,5909,247,258,15476
2056,3338,2521,1801,6357
340,345,861,631,911
3331,3920,5053,3595,9009
110,1045,174,147,1123
480,1446,858,829,2401
30,181,6,5,247
2281,5657,3868,3566,11625
627,1067,1621,1408,2337
1424,2099,1621,1729,4209
4253,1506,2284,2155,3348
107,30,45,25,127
12,4,45,24,20
840,902,1209,1224,1993
477,1692,2715,2291,2515
374,399,782,881,768
791,1252,2285,2245,2327
54,500,87,136,632
1179,1141,1611,1302,2496
2,0,27,36,7
6,15,4748,3490,47
622,346,2843,2676,576
1299,3555,4223,3398,6982
1610,1104,1562,1572,3215
428,349,1129,1056,925
2224,913,3913,4659,2798
7,9,1313,1481,15
0,12,0,0,29
35,36,300,276,60
6,7,38,33,15
966,1567,588,642,3730
73,50,405,252,140
3098,2510,14108,9178,7429
8,9,5,6,1
506,415,1370,1186,929
7,5,2,3,4
868,972,1920,1198,1701
2570,2457,5230,4394,7057
62,36,611,894,150
25519,19506,39768,22570,41672
445,901,759,792,1749
42,60,90,81,84
1526,3082,1874,1687,5543
314,192,963,953,601
275,284,287,223,541
24,40,70,81,70
937,630,848,468,1101
214,235,333,223,342
324,231,1360,1457,650
1545,1196,2091,1415,2429
211,373,242,174,402
15,14,6,6,55
14,34,3,2,231
1,79,0,0,77
297,447,296,203,733
137,209,806,554,383
655,1119,3409,2795,2045
41,73,198,185,167
59,115,94,99,181
13987,7773,4303,4571,18175
694,397,5412,3649,1096
1043,1556,2605,1986,3351
594,419,76,96,1363
736,1355,3572,3659,2904
690,7135,717,788,12487
9,25,16,6,23
3,4,12,11,11
151,122,1040,918,400
2296,1128,958,774,2669
21,13,75,135,37
41,134,1156,1217,224
1476,2561,4082,2701,4738
421,776,1480,1186,1741
7,25,23,9,32
468,501,1401,1027,1206
98,101,246,253,231
2568,2207,4490,3068,4473
1677,712,336,250,1303
14,9,64,41,16
1420,402,474,513,1048
3715,4149,3020,2376,10057
1190,770,5713,4274,2606
5850,6128,4438,4576,10763
437,1906,775,565,2366
110,295,72,66,357
728,642,1064,1360,1459
4313,6994,9059,8292,13402
663,681,1087,706,1369
860,6101,132,107,11732
1746,8837,1450,1555,18153
116,41,193,145,133
3,6,491,712,19
57,41,18,3,53
39115,40185,4908,3324,56643
77,28,2,2,14
1715,1991,4249,3002,4077
5,28,6,6,47
1520,459,833,483,953
2008,3215,3979,4217,5812
604,484,859,604,986
10155,2165,11539,10296,8855
774,124,213,201,372
724,821,1399,1070,1714
246,165,607,523,470
1336,1383,8870,9999,3808
7,2,11,22,7
89,121,426,394,250
390,645,16678,24158,1545
192,100,4385,2714,242
48,21,716,772,73
24,24,31,25,35
1473,1418,2232,1877,2847
6,6,22,28,13
11,7,153,44,98
2,1,32,26,6
342,321,656,644,971
241,304,324,341,550
4946,1915,9092,6252,4859
896,349,10816,12355,1241
21,33,2223,1543,74
13,28,63,75,61
12,11,14,15,12
32,108,97,93,120
2002,2551,2719,2346,4262
50,30,34,31,55
2023,2874,3467,2889,5358
769,1531,1894,1962,3490
948,2062,1650,1137,3836
93,245,1268,1189,563
3,11,23,13,7
2,11,0,12,19
237,358,484,466,774
1050,401,420,527,388
50,28,54,37,52
7194,11975,8768,10233,23426
8721,6507,9601,9663,18541
155,175,285,324,323
78,252,122,139,344
162,616,69,160,1036
44,58,92,26,60
10,22,419,490,23
133,144,431,303,301
4779,4361,4699,3928,8848
1455,2159,3193,2182,4198
65,108,784,442,167
3661,4299,6622,4446,8992
250,338,608,459,597
74,74,129,124,226
51,10,41,58,55
1127,300,98,74,869
224,900,247,286,1635
1,3,110,109,12
2713,3271,4199,3869,6203
3309,3504,857,860,6788
377,418,1040,875,1252
225,459,371,421,718
285,625,1087,761,1145
1483,1116,622,621,2798
3447,2650,3960,3501,6277
24,11,7,6,33
635,457,321,586,1500
392,666,307,431,1421
1736,2377,3066,2582,4599
1,14,14,34,9
5,6,27,53,9
5023,8428,12819,13162,27057
6,42,0,1,42
3,67,0,1,136
39,370,4,1,460
169,691,31,33,1235
1444,2235,1192,1033,4031
181,291,242,190,423
1653,989,634,677,2337
408,774,1484,1029,1311
3734,4173,6044,5354,7380
80,301,7,10,472
10,13,8,6,21
4,14,0,1,9
18,20,20,28,22
2185,4049,4075,3531,8143
131,435,856,801,963
1279,1343,681,577,2144
17,44,497,245,70
672,656,461,496,1373
2823,4275,2985,2724,8225
1,2,55,49,6
2315,3037,4220,4417,7003
53,125,50,35,136
460,796,506,404,1199
24,46,48,36,74
975,1865,2188,2136,3154
2889,2859,2248,1927,5629
1640,2926,3927,3620,6169
249,138,358,336,425
1081,1279,3350,2269,2678
10,7,221,261,48
2644,3153,4768,4079,6890
339,584,382,387,992
7,39,33,19,49
97,303,414,403,638
1144,1387,5058,4581,3893
318,447,1332,1117,891
539,736,3844,4199,1488
921,1927,3469,3246,3678
245,605,1138,1103,1245
6,1,1358,1341,11
6,0,814,1041,4
374,661,2755,2676,1034
374,623,1158,632,1236
33,7,14,19,33
1183,1223,1436,1497,2217
1940,2083,2969,2602,5499
2099,2881,3746,2600,6057
942,1573,1790,1845,2915
6641,10395,10908,10897,24698
15,43,32,22,51
15653,5795,5414,4776,10750
14,131,243,191,293
464,731,258,352,1474
14,66,265,327,147
144,151,191,104,267
9,13,14,9,15
7,8,14,10,22
0,3,0,0,36
912,822,2700,1984,2196
2231,2561,5892,4495,6463
4475,4491,7847,7370,11818
997,1142,1145,1243,2162
474,606,1925,1659,1288
9860,10534,17996,15705,28562
37,21,22,27,58
1284,1200,2022,1603,2705
106,24,2,4,97
1036,1409,1266,1172,3248
22,10,37,62,34
2,5,21,22,11
608,370,3093,2427,1040
2097,1366,2475,2198,3577
4,20,52,61,40
1413,1782,4253,4537,3976
2188,1968,4472,3903,5530
3487,3661,6811,6816,7056
407,734,10290,10676,402
65,318,651,860,561
441,421,528,842,962
3,19,58,39,27
546,605,1173,1083,1790
12,9,1,4,19
20910,27123,50330,39036,72702
2433,1222,106,134,5517
2151,2124,1935,1643,5069
2632,2318,2149,1770,4399
1894,1881,5308,5060,5995
308,402,657,570,960
5,4,15,17,15
550,940,566,584,1940
2560,4643,4744,3913,9750
3,7,707,743,6
2,8,754,906,13
254,392,822,869,752
3689,3672,9362,9386,9256
12,18,16,19,43
227,469,612,471,881
278,500,719,526,1011
1367,1801,1940,1756,4185
1064,1367,2053,1576,2633
9,56,16,14,48
235,482,618,714,621
1436,2133,5445,4444,4208
2811,4625,3146,3139,8072
30484,35095,49256,49994,76183
418,716,1201,972,1280
2047,2795,10352,7795,7346
79,201,349,320,310
50,210,159,111,315
707,1121,2349,2628,2264
883,1121,725,631,2104
97,95,236,176,217
562,626,814,654,1050
1255,1640,743,633,3166
7,17,16,18,22
3721,2474,5546,5286,6164
483,492,360,399,873
258,295,483,409,636
2182,3010,6538,6156,5988
1030,2980,2205,2360,5079
499,1030,1757,1818,1946
204,447,483,529,795
678,1111,1030,1265,2411
4,15,3,1,15
2662,4949,8781,8012,9624
690,534,1697,2180,1056
19,14,3,5,16
117,196,79,65,305
467,777,1793,1324,1600
1087,1001,1992,1407,2862
19,18,33,40,46
22285,9610,4335,3901,51210
1666,2206,3278,3068,5073
484,562,1075,975,1456
573,925,1160,940,1700
1081,1250,982,836,2398
2631,1502,4185,4370,3796
14,33,36,32,59
1560,2456,2889,2853,4979
187,204,1637,1173,1020
106,194,331,393,201
62,15,54,43,55
2043,2430,3975,3057,5108
715,672,1951,1519,1760
6770,4966,11436,12516,13113
38,14,54,53,69
2,0,16,32,1
8,41,623,560,21
140,690,1540,2168,1397
2373,2544,3808,4469,5808
86,67,59,48,125
33,16,14,11,42
13105,15757,24716,25471,36548
633,885,1065,1150,2047
650,1098,704,640,1874
1364,3297,5209,4139,6402
4113,5647,4537,4069,9998
469,801,217,256,1270
2474,2728,3994,3761,5606
698,1080,2050,2043,2667
133258,24215,46444,37035,150550
776,687,1561,1142,1802
16547,11355,12402,14741,21550
248,305,269,246,428
7191,9075,12596,12092,21454
493,1022,1556,1319,1896
20,9,102,92,23
1982,273,2433,1526,1873
3307,304,1306,1350,1567
231,991,16179,11294,2496
281,2272,2357,2344,3087
823,1691,2157,1833,3270
2556,2202,3112,2729,5729
82,143,124,98,216
728,1290,1078,712,2427
12,24,48,40,50
130,242,408,217,339
87,105,164,138,241
1266,1327,1449,1401,3117
18478,19448,18362,16233,40964
472,688,538,650,1262
1479,1155,2200,1087,1586
111,122,418,272,257
476,508,742,569,1064
1804,709,443,580,1574
228,306,36,45,588
142,265,5863,6599,180
899,457,699,623,1875
3028,4245,2272,1953,7920
459,1283,1533,1454,1748
1388,4822,2818,2522,7317
901,636,5642,6417,1756
81,68,1241,1217,139
1279,1656,3494,3618,3722
4857,4762,6323,5854,11942
47340,35340,100292,113549,100594
252,646,1465,1237,1089
1710,2105,3373,3210,4215
642,1087,1469,1469,2097
272,1043,88,121,2290
36,56,490,579,168
431,313,133,142,661
95,725,16,28,694
10,32,12,8,50
1593,2116,3510,2202,4365
4750,6168,7501,5772,13574
5659,32074,26083,34306,51403
1226,1445,2393,2726,4665
64,334,961,1337,1070
2,2,19,20,4
2871,3503,9471,8741,8007
47,117,51,40,158
162,338,517,267,412
4,8,51,62,50
1730,2619,5713,5227,5924
584,621,1182,1094,1392
13,0,1,1,18
286,110,657,451,595
18,16,29,29,31
1027,1278,2127,1848,2679
2618,2968,4075,3086,6934
735,1037,1150,744,2135
195,218,159,108,280
2024,3338,4167,4909,6911
6,4,9,12,16
1986,2302,2627,1836,4948
1213,1014,2060,2231,2526
0,8,5,15,12
1487,3145,1829,1384,6215
2580,4412,7110,5064,8406
677,681,594,482,1539
55,63,738,810,99
541,610,1005,837,1131
582,1600,1852,1598,2821
529,956,1056,1000,1961
1380,1458,2213,1358,2319
8,11,12,23,30
1382,1803,2674,2241,4335
1,0,135,105,2
15,101,2,2,100
363,238,818,875,749
33,72,191,201,87
979,769,3436,3265,2080
941,1228,2432,1584,2415
1396,1330,1833,1747,2991
2267,3039,4526,3482,6837
900,12742,1498,1292,18308
0,0,50,54,2
31,5,126,178,34
1205,1847,3332,2762,3529
2947,3124,6078,4272,6386
6945,3149,11026,10896,4036
205,594,644,524,1225
325,700,486,446,1238
377,348,692,688,389
2481,2415,4341,2726,4585
28,58,8,9,109
1987,2030,3980,2925,4167
59,26,1142,765,76
362,496,524,191,691
1774,2862,3781,3530,5971
1408,3108,4237,3758,7627
3099,3862,5019,3428,9679
543,826,1464,1188,1782
1207,355,5717,8259,2442
6,20,14,11,23
2054,1727,3530,3228,5095
1068,586,83,66,1987
1753,2603,7786,5778,6200
3,12,1,1,19
22,10,70,37,80
3097,3550,10486,8220,9018
0,5,11,10,3
218,254,256,218,542
8916,4605,12076,12630,13817
695,551,1374,1404,1172
3648,3121,6754,6551,7748
45,42,38,44,92
6093,4769,6887,3509,10603
68,102,483,383,171
227,1059,2147,1966,1882
17,19,1699,1480,35
979,751,415,329,1405
2297,1604,9371,7257,4287
3345,1505,2531,1431,3923
1013,2073,3360,2777,4710
592,228,123,129,224
49,80,55,76,58
2094,1336,262,179,2760
1801,1236,70,66,3016
244,1329,1281,1140,2246
5318,5180,9943,8942,12328
0,10,11,34,4
1,12,8,12,16
5,9,52,45,14
16,13,1,1,12
4401,4134,2676,2005,11009
496,934,1582,1651,1908
0,0,13,19,0
